"16/03/2022, 22:42:58, ",117,112,20,64
"16/03/2022, 22:42:58, ",100,102,119,193
"16/03/2022, 22:42:58, ",118,121,6,86
"16/03/2022, 22:42:58, ",89,29,161,46
"16/03/2022, 22:42:59, ",70,20,17,92
"16/03/2022, 22:42:59, ",193,23,3,112
"16/03/2022, 22:42:59, ",74,57,19,51
"16/03/2022, 22:42:59, ",67,9,149,79
"16/03/2022, 22:43:00, ",21,49,13,10
"16/03/2022, 22:43:00, ",195,59,28,180
"16/03/2022, 22:43:00, ",142,181,170,34
"16/03/2022, 22:43:00, ",193,191,103,5
"16/03/2022, 22:43:01, ",101,12,190,85
"16/03/2022, 22:43:01, ",54,155,8,37
"16/03/2022, 22:43:01, ",183,146,66,149
"16/03/2022, 22:43:01, ",159,118,190,22
"16/03/2022, 22:43:02, ",156,8,73,72
"16/03/2022, 22:43:02, ",69,56,140,175
"16/03/2022, 22:43:02, ",122,88,33,18
"16/03/2022, 22:43:02, ",55,191,85,59
"16/03/2022, 22:43:03, ",174,146,19,117
"16/03/2022, 22:43:03, ",145,170,51,13
"16/03/2022, 22:43:03, ",161,34,134,189
"16/03/2022, 22:43:03, ",83,71,85,136
"16/03/2022, 22:43:04, ",53,167,173,80
"16/03/2022, 22:43:04, ",17,136,184,78
"16/03/2022, 22:43:04, ",187,17,198,12
"16/03/2022, 22:43:04, ",157,104,186,50
"16/03/2022, 22:43:05, ",87,56,21,199
"16/03/2022, 22:43:05, ",102,195,8,11
"16/03/2022, 22:43:05, ",2,116,65,141
"16/03/2022, 22:43:05, ",125,30,172,126
"16/03/2022, 22:43:06, ",63,82,14,143
"16/03/2022, 22:43:06, ",120,176,7,127
"16/03/2022, 22:43:06, ",100,73,100,163
"16/03/2022, 22:43:06, ",68,18,106,136
"16/03/2022, 22:43:07, ",110,107,169,50
"16/03/2022, 22:43:07, ",118,44,115,18
"16/03/2022, 22:43:07, ",157,28,171,79
"16/03/2022, 22:43:07, ",194,37,170,189
"16/03/2022, 22:43:08, ",21,117,72,171
"16/03/2022, 22:43:08, ",45,128,184,148
"16/03/2022, 22:43:08, ",184,102,53,34
"16/03/2022, 22:43:08, ",13,144,1,22
"16/03/2022, 22:43:09, ",61,171,103,7
"16/03/2022, 22:43:09, ",6,25,99,3
"16/03/2022, 22:43:09, ",98,44,13,198
"16/03/2022, 22:43:09, ",51,124,169,77
"16/03/2022, 22:43:10, ",71,134,82,92
"16/03/2022, 22:43:10, ",156,152,42,49
"16/03/2022, 22:43:10, ",157,190,146,152
"16/03/2022, 22:43:10, ",168,74,97,121
"16/03/2022, 22:43:11, ",141,188,1,67
"16/03/2022, 22:43:11, ",190,103,115,124
"16/03/2022, 22:43:11, ",152,162,68,72
"16/03/2022, 22:43:11, ",22,65,194,189
"16/03/2022, 22:43:12, ",49,91,42,20
"16/03/2022, 22:43:12, ",117,47,168,160
"16/03/2022, 22:43:12, ",130,80,111,88
"16/03/2022, 22:43:12, ",54,85,131,152
"16/03/2022, 22:43:13, ",142,68,74,1
"16/03/2022, 22:43:13, ",196,101,186,75
"16/03/2022, 22:43:13, ",124,173,27,10
"16/03/2022, 22:43:13, ",24,113,145,103
"16/03/2022, 22:43:14, ",40,161,156,13
"16/03/2022, 22:43:14, ",177,2,168,192
"16/03/2022, 22:43:14, ",101,184,63,53
"16/03/2022, 22:43:14, ",183,134,148,146
"16/03/2022, 22:43:15, ",191,146,37,167
"16/03/2022, 22:43:15, ",7,147,170,198
"16/03/2022, 22:43:15, ",91,94,141,90
"16/03/2022, 22:43:15, ",103,127,84,25
"16/03/2022, 22:43:16, ",168,3,197,184
"16/03/2022, 22:43:16, ",109,73,152,168
"16/03/2022, 22:43:16, ",2,186,133,132
"16/03/2022, 22:43:16, ",181,199,193,5
"16/03/2022, 22:43:17, ",36,81,114,30
"16/03/2022, 22:43:17, ",71,22,105,138
"16/03/2022, 22:43:17, ",47,99,58,81
"16/03/2022, 22:43:17, ",93,135,155,168
"16/03/2022, 22:43:18, ",175,20,62,71
"16/03/2022, 22:43:18, ",79,152,5,194
"16/03/2022, 22:43:18, ",14,155,150,48
"16/03/2022, 22:43:18, ",99,63,1,159
"16/03/2022, 22:43:19, ",182,148,64,122
"16/03/2022, 22:43:19, ",65,39,131,120
"16/03/2022, 22:43:19, ",44,193,109,108
"16/03/2022, 22:43:19, ",154,5,108,24
"16/03/2022, 22:43:20, ",160,194,66,140
"16/03/2022, 22:43:20, ",16,120,1,4
"16/03/2022, 22:43:20, ",199,79,136,189
"16/03/2022, 22:43:20, ",135,33,95,103
"16/03/2022, 22:43:21, ",80,10,122,102
"16/03/2022, 22:43:21, ",173,75,126,158
"16/03/2022, 22:43:21, ",134,28,172,110
"16/03/2022, 22:43:21, ",107,141,122,142
"16/03/2022, 22:43:22, ",196,149,123,67
"16/03/2022, 22:43:22, ",81,170,0,109
"16/03/2022, 22:43:22, ",147,103,69,0
"16/03/2022, 22:43:22, ",165,42,58,119
"16/03/2022, 22:43:23, ",66,7,100,20
"16/03/2022, 22:43:23, ",53,183,63,93
"16/03/2022, 22:43:23, ",118,1,101,6
"16/03/2022, 22:43:23, ",57,69,22,114
