"16/03/2022, 23:00:05, ",8,49,84,40
"16/03/2022, 23:00:05, ",47,150,65,0
"16/03/2022, 23:00:05, ",42,84,72,33
"16/03/2022, 23:00:05, ",36,1,196,36
"16/03/2022, 23:00:06, ",28,237,153,48
"16/03/2022, 23:00:06, ",13,200,157,15
"16/03/2022, 23:00:06, ",35,88,147,26
"16/03/2022, 23:00:06, ",33,31,98,27
"16/03/2022, 23:00:07, ",39,76,141,5
"16/03/2022, 23:00:07, ",6,50,1,16
"16/03/2022, 23:00:07, ",13,210,86,28
"16/03/2022, 23:00:07, ",37,4,180,22
"16/03/2022, 23:00:08, ",14,126,12,35
"16/03/2022, 23:00:08, ",14,6,136,44
"16/03/2022, 23:00:08, ",43,193,32,43
"16/03/2022, 23:00:08, ",10,10,149,50
"16/03/2022, 23:00:09, ",36,138,176,40
"16/03/2022, 23:00:09, ",29,249,175,12
"16/03/2022, 23:00:09, ",42,156,18,20
"16/03/2022, 23:00:09, ",38,77,133,1
"16/03/2022, 23:00:10, ",21,142,106,32
"16/03/2022, 23:00:10, ",45,26,17,5
"16/03/2022, 23:00:10, ",45,115,143,18
"16/03/2022, 23:00:10, ",15,6,134,20
"16/03/2022, 23:00:11, ",13,164,157,1
"16/03/2022, 23:00:11, ",5,163,110,33
"16/03/2022, 23:00:11, ",49,104,117,15
"16/03/2022, 23:00:11, ",17,19,5,25
"16/03/2022, 23:00:12, ",35,216,76,16
"16/03/2022, 23:00:12, ",2,31,168,48
"16/03/2022, 23:00:12, ",4,112,38,3
"16/03/2022, 23:00:12, ",37,3,143,3
"16/03/2022, 23:00:13, ",1,71,132,29
"16/03/2022, 23:00:13, ",39,250,193,27
"16/03/2022, 23:00:13, ",1,121,180,39
"16/03/2022, 23:00:13, ",3,85,157,27
"16/03/2022, 23:00:14, ",33,56,165,40
"16/03/2022, 23:00:14, ",0,52,4,36
"16/03/2022, 23:00:14, ",30,113,87,44
"16/03/2022, 23:00:14, ",23,20,117,48
"16/03/2022, 23:00:15, ",37,132,188,12
"16/03/2022, 23:00:15, ",14,106,114,34
"16/03/2022, 23:00:15, ",30,118,168,2
"16/03/2022, 23:00:15, ",7,152,71,29
"16/03/2022, 23:00:16, ",15,5,85,15
"16/03/2022, 23:00:16, ",30,114,25,28
"16/03/2022, 23:00:16, ",42,158,195,5
"16/03/2022, 23:00:16, ",12,61,175,9
"16/03/2022, 23:00:17, ",9,250,139,44
"16/03/2022, 23:00:17, ",2,190,2,22
"16/03/2022, 23:00:17, ",45,191,38,50
"16/03/2022, 23:00:17, ",42,203,142,17
"16/03/2022, 23:00:18, ",2,209,130,25
"16/03/2022, 23:00:18, ",9,36,62,10
"16/03/2022, 23:00:18, ",36,127,198,8
"16/03/2022, 23:00:18, ",12,169,168,30
"16/03/2022, 23:00:19, ",49,108,87,23
"16/03/2022, 23:00:19, ",26,226,78,32
"16/03/2022, 23:00:19, ",46,246,27,14
"16/03/2022, 23:00:19, ",0,136,46,45
"16/03/2022, 23:00:20, ",17,245,33,24
"16/03/2022, 23:00:20, ",9,165,72,34
"16/03/2022, 23:00:20, ",24,131,50,41
"16/03/2022, 23:00:20, ",20,208,27,48
"16/03/2022, 23:00:21, ",18,62,152,18
"16/03/2022, 23:00:21, ",48,132,51,23
"16/03/2022, 23:00:21, ",39,214,173,47
"16/03/2022, 23:00:21, ",2,36,137,39
"16/03/2022, 23:00:22, ",25,168,170,50
"16/03/2022, 23:00:22, ",21,35,2,27
"16/03/2022, 23:00:22, ",27,207,70,3
"16/03/2022, 23:00:22, ",1,148,184,32
"16/03/2022, 23:00:23, ",3,132,78,30
"16/03/2022, 23:00:23, ",34,187,105,13
"16/03/2022, 23:00:23, ",37,115,161,28
"16/03/2022, 23:00:23, ",28,232,172,17
"16/03/2022, 23:00:24, ",3,34,195,40
"16/03/2022, 23:00:24, ",42,93,191,14
"16/03/2022, 23:00:24, ",22,124,94,49
"16/03/2022, 23:00:24, ",23,181,188,35
"16/03/2022, 23:00:25, ",8,9,63,0
"16/03/2022, 23:00:25, ",24,83,174,10
"16/03/2022, 23:00:25, ",18,91,94,48
"16/03/2022, 23:00:25, ",21,80,132,26
"16/03/2022, 23:00:26, ",44,27,31,42
"16/03/2022, 23:00:26, ",19,22,108,34
"16/03/2022, 23:00:26, ",25,150,79,35
"16/03/2022, 23:00:26, ",3,162,90,38
"16/03/2022, 23:00:27, ",25,223,46,19
"16/03/2022, 23:00:27, ",18,106,42,37
"16/03/2022, 23:00:27, ",42,208,74,18
"16/03/2022, 23:00:27, ",31,187,170,43
"16/03/2022, 23:00:28, ",28,102,79,14
"16/03/2022, 23:00:28, ",44,240,115,3
"16/03/2022, 23:00:28, ",32,218,194,25
"16/03/2022, 23:00:28, ",12,36,75,15
"16/03/2022, 23:00:29, ",6,245,49,9
"16/03/2022, 23:00:29, ",10,137,178,36
"16/03/2022, 23:00:29, ",18,237,70,7
"16/03/2022, 23:00:29, ",20,94,28,7
"16/03/2022, 23:00:30, ",33,151,70,13
"16/03/2022, 23:00:30, ",3,243,197,16
"16/03/2022, 23:00:30, ",3,73,152,45
"16/03/2022, 23:00:30, ",32,176,65,44
"16/03/2022, 23:00:31, ",16,145,152,12
"16/03/2022, 23:00:31, ",5,135,193,35
"16/03/2022, 23:00:31, ",20,231,102,2
"16/03/2022, 23:00:31, ",17,241,61,24
"16/03/2022, 23:00:32, ",22,8,100,13
"16/03/2022, 23:00:32, ",4,91,15,26
"16/03/2022, 23:00:32, ",14,250,65,27
"16/03/2022, 23:00:32, ",14,98,10,21
"16/03/2022, 23:00:33, ",23,144,108,27
"16/03/2022, 23:00:33, ",30,55,67,24
"16/03/2022, 23:00:33, ",41,129,46,7
"16/03/2022, 23:00:33, ",19,171,186,16
"16/03/2022, 23:00:34, ",2,53,86,50
"16/03/2022, 23:00:34, ",6,72,108,1
"16/03/2022, 23:00:34, ",23,55,185,8
"16/03/2022, 23:00:34, ",19,108,108,12
"16/03/2022, 23:00:35, ",5,27,102,39
"16/03/2022, 23:00:35, ",17,101,41,24
"16/03/2022, 23:00:35, ",34,67,148,14
"16/03/2022, 23:00:35, ",5,234,52,11
"16/03/2022, 23:00:36, ",15,183,170,48
"16/03/2022, 23:00:36, ",41,156,137,1
"16/03/2022, 23:00:37, ",42,195,190,14
"16/03/2022, 23:00:37, ",25,112,36,46
"16/03/2022, 23:00:37, ",27,37,196,14
"16/03/2022, 23:00:38, ",8,219,0,43
"16/03/2022, 23:00:38, ",28,59,56,31
"16/03/2022, 23:00:38, ",12,60,47,21
"16/03/2022, 23:00:38, ",42,153,133,42
"16/03/2022, 23:00:39, ",50,146,3,35
"16/03/2022, 23:00:39, ",17,193,169,15
"16/03/2022, 23:00:39, ",26,50,199,21
"16/03/2022, 23:00:39, ",30,206,37,49
"16/03/2022, 23:00:40, ",35,113,55,14
"16/03/2022, 23:00:40, ",29,77,129,12
"16/03/2022, 23:00:40, ",15,74,12,37
"16/03/2022, 23:00:40, ",33,115,15,29
"16/03/2022, 23:00:41, ",23,201,162,5
"16/03/2022, 23:00:41, ",30,108,73,19
"16/03/2022, 23:00:41, ",26,15,193,16
"16/03/2022, 23:00:41, ",33,97,92,4
"16/03/2022, 23:00:42, ",10,193,155,10
"16/03/2022, 23:00:42, ",2,20,135,1
"16/03/2022, 23:00:42, ",29,65,156,7
"16/03/2022, 23:00:42, ",40,63,190,19
"16/03/2022, 23:00:43, ",19,120,171,37
"16/03/2022, 23:00:43, ",12,89,26,35
"16/03/2022, 23:00:43, ",49,117,84,12
"16/03/2022, 23:00:43, ",13,20,27,21
"16/03/2022, 23:00:44, ",16,185,129,35
"16/03/2022, 23:00:44, ",19,24,84,45
"16/03/2022, 23:00:44, ",38,211,186,8
"16/03/2022, 23:00:44, ",15,216,144,33
"16/03/2022, 23:00:45, ",5,34,156,41
"16/03/2022, 23:00:45, ",7,230,185,1
"16/03/2022, 23:00:45, ",5,184,59,44
"16/03/2022, 23:00:45, ",13,186,55,46
"16/03/2022, 23:00:46, ",7,228,85,20
"16/03/2022, 23:00:46, ",34,36,109,36
"16/03/2022, 23:00:46, ",40,84,76,11
"16/03/2022, 23:00:47, ",15,207,76,21
"16/03/2022, 23:00:47, ",11,148,19,3
"16/03/2022, 23:00:47, ",26,208,102,17
"16/03/2022, 23:00:47, ",41,140,67,43
"16/03/2022, 23:00:48, ",44,134,180,3
"16/03/2022, 23:00:48, ",11,86,88,13
"16/03/2022, 23:00:48, ",13,241,143,43
"16/03/2022, 23:00:48, ",3,167,155,11
"16/03/2022, 23:00:49, ",20,199,112,17
"16/03/2022, 23:00:49, ",21,214,31,28
"16/03/2022, 23:00:49, ",35,28,95,7
"16/03/2022, 23:00:49, ",33,169,47,16
"16/03/2022, 23:00:50, ",14,176,163,34
"16/03/2022, 23:00:50, ",16,185,169,22
"16/03/2022, 23:00:50, ",48,18,34,14
"16/03/2022, 23:00:50, ",50,73,25,48
"16/03/2022, 23:00:51, ",49,221,31,14
"16/03/2022, 23:00:51, ",34,249,96,48
"16/03/2022, 23:00:51, ",20,148,181,18
"16/03/2022, 23:00:51, ",2,125,23,9
"16/03/2022, 23:00:52, ",19,81,53,42
"16/03/2022, 23:00:52, ",39,16,190,48
"16/03/2022, 23:00:52, ",47,67,188,47
"16/03/2022, 23:00:52, ",21,203,105,25
